mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0,0.0,0.005201896031697591,0.007356591918081517,squared_error,{'criterion': 'squared_error'},0.9723535353229235,0.5874378823750029,0.9233411053291589,0.8277108410090284,0.1710728413308875,4
0.010422309239705404,0.007369686619501232,0.0,0.0,friedman_mse,{'criterion': 'friedman_mse'},0.9381989004190426,0.6095042896322168,0.9363901055439046,0.8280310985317213,0.15452355287695468,3
0.010415077209472656,0.007364579789796523,0.0,0.0,absolute_error,{'criterion': 'absolute_error'},0.9103327187028772,0.7458378261175312,0.9115626749753012,0.8559110732652365,0.07783515915633449,2
0.006753365198771159,0.009550700655760646,0.001161336898803711,0.0016423783927725186,poisson,{'criterion': 'poisson'},0.903453302444509,0.7704134777665784,0.9233411053291589,0.8657359618467488,0.06789041736163469,1
