mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.01562945048014323,4.6652667113746555e-06,0.0,0.0,0.05,8,0.6,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.6}",0.39229784018441816,0.36172086244640544,0.3572759006956663,0.3704315344421633,0.015567935344840678,90
0.005209287007649739,0.007367044336512219,0.010398467381795248,0.007352856579337221,0.05,8,0.7,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.7}",0.40077161422388863,0.3816670064704353,0.38922366847197354,0.39055409638876587,0.007855954776883696,89
0.0,0.0,0.005206902821858724,0.007363672588631348,0.05,8,0.75,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.75}",0.41344359845631196,0.4117694198461683,0.4205047555150969,0.41523925793919236,0.0037854825360454708,85
0.015626986821492512,9.160432201015986e-06,0.0,0.0,0.05,8,0.8,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.8}",0.4116664625545471,0.37372154261581914,0.3866304238861916,0.39067280968551926,0.01575245799871823,88
0.015622615814208984,2.431401974483864e-06,0.0,0.0,0.05,8,0.85,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.85}",0.3887174990260973,0.3732432564293816,0.41054989584854895,0.39083688376800935,0.015303924985683242,87
0.015623966852823893,2.247831920581015e-06,0.0,0.0,0.05,8,0.9,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.9}",0.42706167254562444,0.3692024130261222,0.4318805282612439,0.4093815379443302,0.028478961849017714,86
0.02083277702331543,0.007366089008589047,0.005208810170491536,0.007366369986936045,0.05,16,0.6,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.6}",0.6465078722586688,0.5760230623487215,0.6248746238539742,0.6158018528204549,0.029481785197873766,72
0.020833412806193035,0.007365470877320475,0.005207935969034831,0.007365133679379725,0.05,16,0.7,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.7}",0.6184320996270347,0.5528542495307855,0.6670590903759553,0.6127818131779251,0.046794805415668266,73
0.020833333333333332,0.007364852731905643,0.0,0.0,0.05,16,0.75,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.75}",0.6182320590817438,0.5977730523054476,0.6176393831977647,0.6112148315283187,0.009507852462856481,74
0.026044766108194988,0.007388853322919966,0.0,0.0,0.05,16,0.8,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.8}",0.6344574531352359,0.5630895393272783,0.6286661364956547,0.608737709652723,0.03236460440718716,75
0.020828962326049805,0.007367438175814545,0.005212227503458659,0.0073712028255652935,0.05,16,0.85,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.85}",0.658662858380981,0.5681703899346504,0.6423403068546711,0.6230578517234342,0.03937919516947717,70
0.026039838790893555,0.007367606952866061,0.0,0.0,0.05,16,0.9,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.9}",0.6406397059001421,0.5883419543118833,0.6820207029203693,0.6370007877107983,0.03833065161116304,67
0.03645785649617513,0.007365189880966126,0.005208015441894531,0.007365246070975754,0.05,32,0.6,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.6}",0.8181123097956473,0.7468834932361887,0.8292095908365408,0.7980684646227924,0.03647568490113846,52
0.04168407122294108,0.0073768465729022415,0.0,0.0,0.05,32,0.7,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.7}",0.8039901495875851,0.696319654690009,0.8322074258144151,0.777505743364003,0.05855162630847826,60
0.047053257624308266,0.00025649424393257354,0.0,0.0,0.05,32,0.75,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.75}",0.8397958022728238,0.6965128563971148,0.8269998040019285,0.787769487557289,0.06473929224700793,58
0.03645785649617513,0.007368055863448095,0.005207141240437825,0.007364009763419435,0.05,32,0.8,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.8}",0.8347119320875664,0.7348761810973692,0.8266758169471562,0.7987546433773639,0.045287880969637026,51
0.0468741257985433,1.1894408501860113e-06,0.0,0.0,0.05,32,0.85,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.85}",0.8442879844377144,0.6962287497349147,0.8577391042227512,0.7994186127984602,0.07317259976782199,50
0.05210137367248535,0.007391208552730504,0.0,0.0,0.05,32,0.9,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.9}",0.8480931155657757,0.7159483760955714,0.8643844389952658,0.809475310218871,0.06646712149451076,49
0.07810695966084798,1.9624164870040848e-05,0.0,0.0,0.05,64,0.6,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.6}",0.9092206512124178,0.7592320690874803,0.9397595418313786,0.8694040873770922,0.07889470269738921,23
0.08334994316101074,0.007389859833070144,0.0,0.0,0.05,64,0.7,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.7}",0.9209232846582929,0.7522836153521695,0.9015755251724121,0.8582608083942915,0.07535231928789039,39
0.0781096617380778,1.8370439892424683e-05,0.005207141240437825,0.007364009763419435,0.05,64,0.75,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.75}",0.9144322291042972,0.7855605488382226,0.9210122157167668,0.8736683312197622,0.06235949563137721,18
0.09389972686767578,0.01293718260883077,0.0,0.0,0.05,64,0.8,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.8}",0.9331186383335287,0.7660553462568362,0.9190618152703979,0.8727452666202543,0.07565911665279298,20
0.08860437075297038,0.0065270866500353126,0.0,0.0,0.05,64,0.85,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.85}",0.9238019378307872,0.7460515846182848,0.9124919059319208,0.860781809460331,0.08125781018715755,35
0.08333166440327962,0.007367382344579929,0.0,0.0,0.05,64,0.9,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.9}",0.9198251512164046,0.7525051591022687,0.9086931416246663,0.8603411506477799,0.07638687153274577,36
0.16146341959635416,0.007399368587718864,0.0,0.0,0.05,128,0.6,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.6}",0.9395291640796136,0.7642966423225449,0.9213174080698179,0.8750477381573255,0.07866498982263814,15
0.14629999796549478,0.014057773338712937,0.0,0.0,0.05,128,0.7,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.7}",0.9455153064944105,0.7712451292998632,0.9561655661942036,0.8909753339961591,0.08477361399783521,3
0.12986270586649576,0.014492831363412841,0.005208015441894531,0.007365246070975754,0.05,128,0.75,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.75}",0.9468618342105865,0.792716011378334,0.9330879616931815,0.8908886024273673,0.06964588102676751,4
0.1250011126200358,3.6991180174309505e-05,0.0,0.0,0.05,128,0.8,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.8}",0.9572049223762685,0.7940159584407444,0.9449989306635674,0.8987399371601934,0.07421850778858488,1
0.13021198908487955,0.00736150908081201,0.0,0.0,0.05,128,0.85,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.85}",0.9545045947093409,0.7684089652845051,0.9297866654409739,0.8842334084782734,0.0825195743957712,8
0.12501064936319986,2.5789157267004903e-05,0.005209445953369141,0.007367269119704277,0.05,128,0.9,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.9}",0.9518468537320104,0.7773734645793073,0.9309631397542405,0.8867278193551861,0.07779380248971375,6
0.2559926509857178,0.00394163397719328,0.0,0.0,0.05,256,0.6,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.6}",0.9377517036175655,0.7143129756613831,0.9135849536151431,0.8552165442980306,0.10012115891034795,44
0.25000325838724774,0.022068156370980575,0.0,0.0,0.05,256,0.7,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.7}",0.9367994907362096,0.7386016809536621,0.9108941863778208,0.8620984526892309,0.08796347980954207,33
0.32296498616536456,0.007395366721505793,0.0,0.0,0.05,256,0.75,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.75}",0.9543779580522037,0.7354772463068735,0.9337797396051009,0.8745449813213927,0.0986946396462342,16
0.31775911649068195,0.007331521162794835,0.005208253860473633,0.007365583245763841,0.05,256,0.8,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.8}",0.9563230314851092,0.7756212192164228,0.9189891976099641,0.8836444827704987,0.07788976351061476,9
0.33333269755045575,0.007367663679082992,0.0,0.0,0.05,256,0.85,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.85}",0.9594483129424192,0.7577939885294778,0.9330593187056685,0.8834338733925219,0.08949163929480056,11
0.32819263140360516,0.00010213972386396748,0.0,0.0,0.05,256,0.9,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.9}",0.9581361248807957,0.7515283718347829,0.9079337077287309,0.8725327348147699,0.08798337936649096,21
0.015631437301635742,1.0295340128869955e-05,0.0,0.0,0.001,8,0.6,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.6}",-0.034850180994212554,-0.023835851005080455,-0.11132943970382092,-0.056671823901037977,0.038909468343929214,143
0.015624523162841797,8.485379419351666e-06,0.0,0.0,0.001,8,0.7,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.7}",-0.033978136645390844,-0.024464006641380376,-0.11029577147157266,-0.05624597158611463,0.038415841508218515,140
