mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0,0.0,0.005202690760294597,0.007357715834041808,squared_error,{'criterion': 'squared_error'},0.9709443156929053,0.607704856309041,0.9343975405531528,0.8376822375183665,0.16330158928437372,4
0.008692105611165365,0.008055724152244433,0.003592967987060547,0.0022292412281888405,friedman_mse,{'criterion': 'friedman_mse'},0.9809452291962599,0.6049901402920701,0.979996487872595,0.8553106191203083,0.1770037318215328,3
0.008755366007486979,0.006193705442393582,0.007769346237182617,0.005675040723397191,absolute_error,{'criterion': 'absolute_error'},0.9629132790917265,0.7135289696678465,0.9032668093654926,0.859903019375022,0.10632794288884309,2
0.0,0.0,0.0044947465260823565,0.006356531496615024,poisson,{'criterion': 'poisson'},0.9581855745265044,0.751485182602377,0.9241869721724798,0.8779525764337871,0.09049669429464818,1
