mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.01863725980122884,0.026357065576368723,0.005210081736246745,0.007368168252472509,0.1,8,"{'learning_rate': 0.1, 'n_estimators': 8}",0.6547326694456412,0.5644790555792344,0.6099159673517345,0.6097092307922034,0.03684617355972803,12
0.019768794377644856,0.007127196258327654,0.005985180536905925,0.0070558273935708024,0.1,16,"{'learning_rate': 0.1, 'n_estimators': 16}",0.8375939217320052,0.7094974457696721,0.82456897495835,0.7905534474866758,0.0575613809793471,9
0.02872578303019206,0.0065189195132396675,0.001338958740234375,0.001893573609897447,0.1,32,"{'learning_rate': 0.1, 'n_estimators': 32}",0.9264240973530364,0.7451306230117976,0.9149260636031917,0.8621602613226752,0.08288547672304351,2
0.03586872418721517,0.005746755680619893,0.004495541254679362,0.006357655412575313,0.1,64,"{'learning_rate': 0.1, 'n_estimators': 64}",0.9477111977456083,0.7477813745462458,0.8968352216220077,0.8641092646379539,0.08483798184981255,1
0.08606092135111491,0.010636097483155811,0.004909038543701172,0.0069424288867144645,0.1,128,"{'learning_rate': 0.1, 'n_estimators': 128}",0.9488107101926434,0.7437339391341485,0.8894818683883416,0.8606755059050446,0.08616447603888705,5
0.11948339144388835,0.006935944439546326,0.004140377044677734,0.005855377369921486,0.1,256,"{'learning_rate': 0.1, 'n_estimators': 256}",0.948658324934623,0.74440719659821,0.8892244281457234,0.8607633165595189,0.08577939539390665,4
0.011568705240885416,0.0036366654234113098,0.003780921300252279,0.001409499524085232,0.01,8,"{'learning_rate': 0.01, 'n_estimators': 8}",0.05849331171453498,0.07552468170845084,-0.009768644903684454,0.041416449506433785,0.0368551426379635,20
0.0,0.0,0.0,0.0,0.01,16,"{'learning_rate': 0.01, 'n_estimators': 16}",0.16402481240941869,0.16327571446050693,0.09031452947606311,0.13920501878199623,0.03457214915086455,18
0.015625874201456707,4.624473738980661e-06,0.005209287007649739,0.007367044336512219,0.01,32,"{'learning_rate': 0.01, 'n_estimators': 32}",0.33678468082605684,0.30191647814020683,0.2641588817210716,0.3009533468957784,0.029657178897695965,16
0.03079827626546224,0.0071415138722727,0.0009984970092773438,0.0014120880125089936,0.01,64,"{'learning_rate': 0.01, 'n_estimators': 64}",0.571990585336333,0.49964397316582554,0.504048788563445,0.5252277823552012,0.03311515671774167,14
0.05213157335917155,0.007447741512637481,0.0,0.0,0.01,128,"{'learning_rate': 0.01, 'n_estimators': 128}",0.7901914997814933,0.6679141417009371,0.7510022295660724,0.736369290349501,0.05098058622245038,11
0.10967278480529785,0.01057061159510228,0.001001119613647461,0.0014157969351779524,0.01,256,"{'learning_rate': 0.01, 'n_estimators': 256}",0.9195966831187932,0.7492271883694435,0.8932821478934848,0.8540353397939072,0.07488513490580526,8
0.010417302449544271,0.007366145214033116,0.005208730697631836,0.007366257595340015,0.05,8,"{'learning_rate': 0.05, 'n_estimators': 8}",0.4087601544888084,0.3705591117020389,0.33565034094587964,0.37165653571224233,0.029857042314604006,15
0.0,0.0,0.005210002263387044,0.0073680558608764804,0.05,16,"{'learning_rate': 0.05, 'n_estimators': 16}",0.6557262848831702,0.5670137115777634,0.5905844792585566,0.6044414919064968,0.03751881985760101,13
0.015625953674316406,4.490040744726033e-06,0.005206902821858724,0.007363672588631348,0.05,32,"{'learning_rate': 0.05, 'n_estimators': 32}",0.8389140686868399,0.7067531015001118,0.8138907913161784,0.7865193205010433,0.05732090004451951,10
0.04265157381693522,0.008635804202958845,0.004834572474161784,0.004870704770584287,0.05,64,"{'learning_rate': 0.05, 'n_estimators': 64}",0.9281874168623967,0.7365544475337884,0.907419497500912,0.8573871206323657,0.08586123605276139,7
0.07802335421244304,0.013082127394214271,0.004819711049397786,0.006816100732777813,0.05,128,"{'learning_rate': 0.05, 'n_estimators': 128}",0.948352141943249,0.7405816908755839,0.893682813654153,0.8608722154909954,0.08793763547000572,3
0.1953714688618978,0.05200556198636954,0.0,0.0,0.05,256,"{'learning_rate': 0.05, 'n_estimators': 256}",0.9497563311338914,0.7393090838748471,0.8853409045071188,0.8581354398386191,0.08804208823284111,6
0.013193130493164062,0.00017045655680987128,0.0,0.0,0.001,8,"{'learning_rate': 0.001, 'n_estimators': 8}",-0.035364718018237706,-0.0239618138850477,-0.11140014234936535,-0.056908891417550254,0.038811328902381155,24
0.017403205235799152,0.006713574560510645,0.00487518310546875,0.0068945500668060895,0.001,16,"{'learning_rate': 0.001, 'n_estimators': 16}",-0.0245188693903875,-0.011977638290252335,-0.09957795246617729,-0.04535815338227237,0.03867954307642057,23
0.04066054026285807,0.011467992491537028,0.0019976298014322915,0.0014125410128778659,0.001,32,"{'learning_rate': 0.001, 'n_estimators': 32}",-0.0032622517253368954,0.011455819451601679,-0.07637476293092638,-0.02272706506822053,0.038407568865771645,22
0.08895373344421387,0.019530106014247643,0.00414268175760905,0.0013888087405288677,0.001,64,"{'learning_rate': 0.001, 'n_estimators': 64}",0.03791455873450433,0.05538773481796644,-0.03167954412677898,0.020540916475230597,0.03760815824370597,21
0.1451862653096517,0.011086173618325765,0.002665440241495768,0.001884751977975828,0.001,128,"{'learning_rate': 0.001, 'n_estimators': 128}",0.1217939821277757,0.12896710618047602,0.051215146848530346,0.10065874505226069,0.03508433154242125,19
